Tiempo	Ca	Cb	Cc	Cd	P_Estimador	q	qc	T	T0	Tc	Tc0
286.6666666666713	0.079114	3.294304	1.093497	0.266543	2770.305813	1.044873	0.83	26.025391	16.137695	17.358398	16.07666
286.7500000000046	0.079208	3.2947089999999997	1.0929790000000001	0.266552	2799.835831	1.055078	12.630282000000001	26.116943	16.137695	17.297363	15.893555
286.83333333333786	0.079221	3.295154	1.0924969999999998	0.26656399999999997	2760.718069	1.044873	12.408999	26.025391	16.015625	17.236328	15.95459
286.91666666667123	0.07927200000000001	3.2955879999999995	1.091992	0.266574	2775.595109	1.051367	13.316259	26.025391	16.107178	17.327881	15.863037
287.0000000000045	0.079404	3.295976	1.091458	0.266581	2786.478943	1.049512	13.080225	26.055908	16.07666	17.266845999999997	16.046143
287.0833333333378	0.07939500000000001	3.296442	1.090963	0.2666	2792.891361	1.053223	11.914800999999999	25.964354999999998	16.07666	17.358398	15.83252
287.1666666666712	0.079375	3.2969129999999995	1.0904770000000001	0.26661799999999997	2779.106276	1.055078	13.235123000000002	26.025391	15.985107000000001	17.114258	15.985107000000001
287.2500000000045	0.079448	3.297315	1.089977	0.26663000000000003	2768.353432	1.05415	13.146609	25.994873000000002	16.07666	17.114258	15.863037
287.3333333333378	0.07926799999999999	3.297879	1.089545	0.266654	2762.7312260000003	1.04209	13.744074	26.025391	16.107178	17.358398	16.229248000000002
287.4166666666711	0.079226	3.298345	1.089092	0.266669	2781.219259	1.052295	13.795706	26.055908	16.137695	17.480469	15.95459
287.50000000000443	0.079224	3.2987830000000002	1.088635	0.266679	2761.502076	1.056006	12.689291	25.964354999999998	16.168213	17.297363	15.863037
287.58333333333775	0.07934400000000001	3.299125	1.088159	0.26668600000000003	2785.158425	1.055078	12.799932	26.025391	16.168213	17.327881	15.924072
287.66666666667106	0.079359	3.2995330000000003	1.087705	0.266701	2785.727863	1.056934	13.183489999999999	25.964354999999998	16.107178	17.236328	15.893555
287.7500000000044	0.079468	3.299898	1.087213	0.26671100000000003	2769.480494	1.055078	13.190866	25.964354999999998	16.137695	17.297363	15.924072
287.8333333333377	0.079067	3.3005809999999998	1.086862	0.26674499999999995	2796.410446	1.056006	12.091827	26.147461	16.198729999999998	17.266845999999997	15.863037
287.916666666671	0.07911599999999999	3.3009470000000003	1.086436	0.26675	2758.479607	1.044873	12.438504	26.055908	16.168213	17.358398	15.863037
288.0000000000043	0.079639	3.301019	1.085884	0.266729	2755.411301	1.101465	11.855792	25.872803	16.137695	17.327881	15.893555
288.08333333333763	0.079917	3.301293	1.085312	0.266739	2770.8293559999997	1.034668	13.242498000000001	25.90332	16.198729999999998	17.358398	15.771484
288.16666666667095	0.079676	3.301886	1.084889	0.266775	2769.862988	1.046728	12.84419	25.90332	16.229248000000002	17.327881	15.893555
288.2500000000042	0.079778	3.3022620000000003	1.084383	0.266788	2773.16685	1.0578610000000002	12.586025999999999	25.842285	16.107178	17.236328	15.83252
288.33333333333763	0.079807	3.302679	1.0839	0.266807	2761.022093	1.055078	12.44588	25.872803	16.137695	17.266845999999997	15.924072
288.4166666666709	0.079803	3.3031019999999995	1.0834409999999999	0.266827	2787.342529	1.0578610000000002	13.264626999999999	25.689697	16.137695	17.236328	15.924072
288.5000000000042	0.079929	3.3034510000000004	1.082934	0.266843	2791.438627	1.07085	12.136084	25.964354999999998	16.107178	17.388916000000002	15.83252
288.5833333333375	0.079783	3.303958	1.08251	0.266874	2753.962951	1.05415	12.829436999999999	25.90332	16.107178	17.297363	15.863037
288.6666666666708	0.079779	3.304383	1.082049	0.266895	2760.472663	1.044873	12.586025999999999	25.872803	16.107178	17.297363	15.863037
288.7500000000041	0.079605	3.304877	1.081675	0.266922	2755.0409050000003	1.061572	12.239349	25.994873000000002	15.95459	17.297363	15.863037
288.83333333333746	0.079833	3.305131	1.081185	0.266925	2762.297009	1.064355	12.423752	25.842285	16.168213	17.358398	15.95459
288.9166666666708	0.079919	3.3054959999999998	1.080704	0.266941	2765.089078	1.051367	13.633432	25.872803	16.290283	17.266845999999997	16.046143
